% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-1	ReplicaIOSnd-2	ReqManExec	pendingCReqs	pendingProposals	alpha
10207	0	0	3	0	1	0	0	0	2	0	0
10407	0	0	2	1	2	0	0	0	2	0	0
10608	0	0	2	2	1	0	0	0	3	0	0
10808	0	0	0	1	0	0	0	0	1	0	0
11008	0	0	3	2	1	0	0	0	2	0	0
11208	0	0	3	3	1	0	0	0	1	0	0
11408	0	0	2	2	0	0	0	0	1	0	0
11609	0	0	2	1	1	0	0	0	1	0	0
11809	0	0	2	2	0	0	0	0	2	0	0
12009	0	0	1	1	2	0	0	0	1	0	0
12209	0	0	0	0	1	0	0	0	1	0	0
12409	0	0	3	1	0	0	0	0	3	0	0
12610	0	0	1	0	1	0	0	0	1	0	0
12811	0	0	3	0	1	0	0	0	3	0	0
13011	0	0	4	2	0	0	0	0	3	0	0
13212	0	0	1	1	0	0	0	0	1	0	0
13412	0	0	1	1	0	0	0	0	1	0	0
13613	0	0	0	2	1	0	0	0	1	0	0
13813	0	0	0	1	1	0	0	0	0	0	0
14013	0	0	0	2	1	0	0	0	0	0	0
14213	0	0	0	1	2	0	0	0	0	0	0
14413	0	0	0	0	2	0	0	0	0	0	0
14613	0	0	0	0	1	0	0	0	0	0	0
14814	0	0	0	0	2	0	0	0	0	0	0
15014	0	0	0	0	0	0	0	0	0	0	0
15214	0	0	0	0	1	0	0	0	0	0	0
15414	0	0	0	0	3	0	0	0	0	0	0
15614	0	0	0	0	0	0	0	0	0	0	0
15814	0	0	0	0	0	0	0	0	0	0	0
16014	0	0	0	0	0	0	0	0	0	0	0
16214	0	0	0	0	1	0	0	0	0	0	0
16415	0	0	0	0	1	0	0	0	0	0	0
16615	0	0	0	0	0	0	0	0	0	0	0
16815	0	0	0	0	1	0	0	0	0	0	0
17015	0	0	0	0	0	0	0	0	0	0	0
17215	0	0	0	0	0	0	0	0	0	0	0
17415	0	0	0	0	0	0	0	0	0	0	0
17616	0	0	0	0	0	0	0	0	0	0	0
17816	0	0	0	0	0	0	0	0	0	0	0
18017	0	0	0	0	0	0	0	0	0	0	0
18217	0	0	0	0	0	0	0	0	0	0	0
18417	0	0	0	0	0	0	0	0	0	0	0
18617	0	0	0	0	0	0	0	0	0	0	0
18817	0	0	0	0	0	0	0	0	0	0	0
19017	0	0	0	0	0	0	0	0	0	0	0
19217	0	0	0	0	0	0	0	0	0	0	0
19418	0	0	0	0	0	0	0	0	0	0	0
19618	0	0	0	0	0	0	0	0	0	0	0
19818	0	0	0	0	0	0	0	0	0	0	0
20018	0	0	0	0	0	0	0	0	0	0	0
20218	0	0	0	0	0	0	0	0	0	0	0
20418	0	0	0	0	0	0	0	0	0	0	0
20619	0	0	0	0	0	0	0	0	0	0	0
20819	0	0	0	0	0	0	0	0	0	0	0
21019	0	0	0	0	0	0	0	0	0	0	0
21219	0	0	0	0	0	0	0	0	0	0	0
21419	0	0	0	0	0	0	0	0	0	0	0
21619	0	0	0	0	0	0	0	0	0	0	0
21820	0	0	0	0	0	0	0	0	0	0	0
22020	0	0	0	0	0	0	0	0	0	0	0
22220	0	0	0	0	0	0	0	0	0	0	0
22420	0	0	0	0	0	0	0	0	0	0	0
22620	0	0	0	0	0	0	0	0	0	0	0
22820	0	0	0	0	0	0	0	0	0	0	0
23021	0	0	0	0	0	0	0	0	0	0	0
23221	0	0	0	0	0	0	0	0	0	0	0
23421	0	0	0	0	0	0	0	0	0	0	0
23621	0	0	0	0	0	0	0	0	0	0	0
23821	0	0	0	0	0	0	0	0	0	0	0
24021	0	0	0	0	0	0	0	0	0	0	0
24222	0	0	0	0	0	0	0	0	0	0	0
24422	0	0	0	0	0	0	0	0	0	0	0
24622	0	0	0	0	0	0	0	0	0	0	0
24822	0	0	0	0	0	0	0	0	0	0	0
25022	0	0	0	0	0	0	0	0	0	0	0
25222	0	0	0	0	0	0	0	0	0	0	0
25423	0	0	0	0	0	0	0	0	0	0	0
25623	0	0	0	0	0	0	0	0	0	0	0
25823	0	0	0	0	0	0	0	0	0	0	0
26023	0	0	0	0	0	0	0	0	0	0	0
26223	0	0	0	0	0	0	0	0	0	0	0
26424	0	0	0	0	0	0	0	0	0	0	0
26624	0	0	0	0	0	0	0	0	0	0	0
26824	0	0	0	0	0	0	0	0	0	0	0
27024	0	0	0	0	0	0	0	0	0	0	0
27224	0	0	0	0	0	0	0	0	0	0	0
27424	0	0	0	0	0	0	0	0	0	0	0
27625	0	0	0	0	0	0	0	0	0	0	0
27825	0	0	0	0	0	0	0	0	0	0	0
28025	0	0	0	0	0	0	0	0	0	0	0
28225	0	0	0	0	0	0	0	0	0	0	0
28425	0	0	0	0	0	0	0	0	0	0	0
