% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-0	ReplicaIOSnd-1	ReqManExec	pendingCReqs	pendingProposals	alpha
10205	0	0	2	0	2	0	0	0	2	0	0
10405	0	0	3	1	2	0	0	0	2	0	1
10605	0	0	1	1	1	0	0	0	1	0	0
10805	0	0	2	0	1	0	0	0	1	0	0
11005	0	0	1	1	1	0	0	0	1	0	0
11205	0	0	2	0	1	0	0	1	1	0	0
11405	0	0	1	1	1	0	0	0	2	0	1
11646	0	1	1	1	1	0	0	0	2	0	0
11846	0	0	1	1	2	0	0	0	3	0	1
12046	0	0	1	1	0	0	0	0	1	0	0
12247	0	0	2	1	1	0	0	0	2	1	0
12447	0	0	2	1	1	0	0	0	2	0	0
12647	0	0	0	1	1	0	0	0	2	0	0
12847	0	0	0	1	1	0	0	0	1	0	0
13047	0	0	4	1	1	0	0	0	2	0	1
13248	0	0	1	1	2	0	0	0	3	0	0
13448	0	0	0	2	2	0	0	0	1	0	0
13648	0	0	0	1	1	0	0	0	1	0	0
13849	0	0	0	1	0	0	0	0	1	0	0
14049	0	0	0	1	0	0	0	0	1	0	0
14249	0	0	0	1	1	0	0	0	1	0	0
14449	0	0	0	1	1	0	0	0	2	0	0
14649	1	0	2	1	2	0	0	0	3	0	0
14849	0	0	1	3	2	0	0	0	2	0	1
15049	0	1	1	1	2	0	0	0	2	0	0
15250	0	0	3	1	1	0	0	0	2	1	0
15450	0	0	0	1	2	0	0	0	3	0	0
15650	0	0	1	1	2	0	0	0	2	0	0
15850	0	0	0	1	2	0	0	0	2	0	0
16050	0	0	0	2	0	0	0	0	1	0	0
16250	0	0	0	3	1	0	0	0	1	0	0
16451	0	0	0	1	0	0	0	0	1	0	0
16651	0	0	0	1	0	0	0	0	0	0	0
16851	0	0	0	1	4	0	0	0	3	0	0
17051	0	0	0	1	2	0	0	0	1	0	1
17251	0	0	0	0	3	0	0	0	3	0	0
17451	0	0	0	0	2	0	0	0	2	0	0
17652	0	0	0	0	2	0	0	0	2	0	0
17852	0	0	0	0	1	0	0	0	1	0	0
18052	0	0	0	0	1	0	0	0	1	0	0
18252	0	0	0	0	2	0	0	0	1	0	0
18453	0	0	0	0	1	0	0	0	0	0	0
18653	0	0	0	0	2	0	0	0	1	0	0
18853	0	0	0	0	1	0	0	0	0	0	0
19053	0	0	0	0	1	0	0	0	0	0	0
19253	0	0	0	0	1	0	0	0	0	0	0
19453	0	0	0	0	1	0	0	0	0	0	0
19654	0	0	0	0	1	0	0	0	0	0	0
19854	0	0	0	0	1	0	0	0	0	0	0
20054	0	0	0	0	1	0	0	0	0	0	0
20254	0	0	0	0	1	0	0	0	0	0	0
20454	0	0	0	0	1	0	0	0	0	0	0
20654	0	0	0	0	1	0	0	0	0	0	0
20855	0	0	0	0	1	0	0	0	0	0	0
21055	0	0	0	0	1	0	0	0	0	0	0
21255	0	0	0	0	1	0	0	0	0	0	0
21455	0	0	0	0	1	0	0	0	0	0	0
21655	0	0	0	0	1	0	0	0	0	0	0
21856	0	0	0	0	1	0	0	0	0	0	0
22056	0	0	0	0	1	0	0	0	0	0	0
22256	0	0	0	0	1	0	0	0	0	0	0
22456	0	0	0	0	1	0	0	0	0	0	0
22656	0	0	0	0	1	0	0	0	0	0	0
22856	0	0	0	0	1	0	0	0	0	0	0
23056	0	0	0	0	1	0	0	0	0	0	0
23257	0	0	0	0	1	0	0	0	0	0	0
23457	0	0	0	0	1	0	0	0	0	0	0
23657	0	0	0	0	1	0	0	0	0	0	0
23857	0	0	0	0	1	0	0	0	0	0	0
24057	0	0	0	0	1	0	0	0	0	0	0
24257	0	0	0	0	1	0	0	0	0	0	0
24457	0	0	0	0	1	0	0	0	0	0	0
24658	0	0	0	0	1	0	0	0	0	0	0
24858	0	0	0	0	1	0	0	0	0	0	0
25058	0	0	0	0	1	0	0	0	0	0	0
25258	0	0	0	0	1	0	0	0	0	0	0
25458	0	0	0	0	1	0	0	0	0	0	0
25658	0	0	0	0	1	0	0	0	0	0	0
25859	0	0	0	0	1	0	0	0	0	0	0
26059	0	0	0	0	1	0	0	0	0	0	0
26259	0	0	0	0	1	0	0	0	0	0	0
26459	0	0	0	0	1	0	0	0	0	0	0
26659	0	0	0	0	1	0	0	0	0	0	0
26859	0	0	0	0	1	0	0	0	0	0	0
27059	0	0	0	0	1	0	0	0	0	0	0
27260	0	0	0	0	1	0	0	0	0	0	0
27460	0	0	0	0	1	0	0	0	0	0	0
27660	0	0	0	0	1	0	0	0	0	0	0
27860	0	0	0	0	1	0	0	0	0	0	0
28060	0	0	0	0	1	0	0	0	0	0	0
28261	0	0	0	0	1	0	0	0	0	0	0
28461	0	0	0	0	1	0	0	0	0	0	0
28661	0	0	0	0	1	0	0	0	0	0	0
