% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-1	ReplicaIOSnd-2	ReqManExec	pendingCReqs	pendingProposals	alpha
10209	0	0	0	0	0	0	0	0	0	0	0
10411	0	0	0	0	0	0	0	0	0	0	0
10617	0	0	0	0	0	0	0	0	0	0	0
10820	0	0	0	0	0	0	0	0	0	0	0
11020	0	0	0	0	0	0	0	0	0	0	0
11220	0	0	0	0	0	0	0	0	0	0	0
11420	0	0	0	0	0	0	0	0	0	0	0
11622	0	0	0	1	0	1	1	0	0	0	0
11831	0	0	0	0	0	0	0	0	0	0	0
12031	0	0	0	1	0	0	0	0	0	0	0
12232	0	0	0	2	0	0	0	1	0	0	0
12452	0	0	0	1	0	0	0	0	4	0	0
12653	0	0	4	2	0	0	0	0	4	0	0
12857	0	0	4	0	0	0	0	0	3	0	0
13057	0	0	7	6	0	0	0	0	9	0	0
13259	0	0	9	2	6	0	0	0	11	0	0
13459	0	0	15	9	10	0	0	1	16	0	0
13659	0	0	17	13	5	0	0	1	14	0	0
13861	0	0	11	10	3	0	0	0	13	0	0
14061	0	0	11	4	4	0	0	0	10	0	0
14262	0	0	9	2	5	0	0	0	15	0	0
14532	0	0	16	12	11	0	0	0	16	0	0
14732	0	0	10	4	5	0	0	0	11	0	0
14932	0	0	7	4	4	0	0	0	8	0	0
15132	0	0	9	8	8	0	0	0	12	0	0
15333	0	0	15	11	4	0	0	0	11	0	0
15533	0	0	14	6	4	0	0	0	15	0	0
15735	0	0	9	8	7	0	0	0	10	0	0
15935	0	0	13	9	4	0	0	1	12	0	0
16136	0	0	9	7	7	0	0	0	12	0	0
16336	0	0	6	5	4	0	0	0	7	0	1
16536	0	0	17	11	4	0	0	0	10	0	0
16736	0	0	8	8	3	0	0	0	14	0	0
16936	0	0	12	8	4	0	0	0	12	0	0
17136	0	0	13	6	2	0	0	0	12	0	0
17337	0	0	11	2	1	0	0	0	11	0	0
17538	0	0	11	9	5	0	0	0	16	0	0
17738	0	0	11	9	7	0	0	0	12	0	0
17938	0	0	10	5	3	0	0	0	11	0	0
18138	0	0	5	3	3	0	0	0	10	0	0
18338	0	0	9	4	8	0	0	0	7	0	0
18538	0	0	6	4	6	0	0	0	8	0	0
18738	0	0	10	7	8	0	0	0	7	0	0
18939	0	0	8	5	2	0	0	0	6	0	0
19139	0	0	11	9	5	0	0	0	10	0	0
19339	0	0	1	6	1	0	0	0	2	0	0
19539	0	0	9	4	10	0	0	0	6	0	0
19740	0	0	8	7	4	0	0	0	9	0	0
19943	0	0	5	4	3	0	0	0	6	0	0
20143	0	0	10	4	2	0	0	1	9	0	0
20343	0	0	8	4	3	0	0	0	9	0	0
20543	0	0	5	2	2	0	0	0	4	0	0
20744	0	0	5	4	2	0	0	0	7	0	0
20944	0	0	6	7	6	0	0	1	9	0	0
21144	0	0	7	9	5	0	0	0	10	0	0
21344	0	0	7	9	7	0	0	0	9	0	0
21544	0	0	10	8	8	0	0	0	12	0	0
21744	0	0	4	3	5	0	0	0	5	0	0
21944	0	0	12	9	4	0	0	0	13	0	0
22144	0	0	12	10	4	0	0	0	16	0	1
22344	0	0	4	8	5	0	0	0	5	0	0
22544	0	0	4	5	4	0	0	0	10	0	0
22744	0	0	9	8	5	0	0	0	10	0	0
22945	0	0	3	3	3	0	0	0	8	0	0
23145	0	0	6	3	4	0	0	0	8	0	0
23345	0	0	9	8	4	0	0	0	11	0	0
23545	0	0	14	10	2	0	0	0	13	0	0
23745	0	0	11	8	3	0	0	0	8	0	0
23945	0	0	8	5	5	0	1	0	12	0	0
24145	0	0	7	8	6	0	0	0	12	0	0
24345	0	0	9	6	3	0	0	0	11	0	0
24545	0	0	1	0	1	0	0	0	1	0	0
24745	0	0	8	4	4	0	0	0	12	0	0
24945	0	0	6	3	6	0	0	1	7	0	0
25146	0	0	9	0	9	0	0	0	11	0	0
25347	0	0	8	7	3	0	0	0	8	0	0
25547	0	0	20	16	6	0	0	0	11	0	0
25747	0	0	6	6	3	0	0	0	8	0	0
25947	0	0	8	5	3	0	0	0	6	0	0
26148	0	0	1	0	2	0	0	0	3	0	0
26348	0	0	4	0	5	0	0	0	3	0	0
26548	0	0	7	1	1	0	0	0	8	0	0
26748	0	0	12	4	6	0	0	1	13	0	1
26948	0	0	6	0	2	0	0	1	7	0	0
27158	0	0	15	8	9	0	0	1	5	0	1
27359	0	0	3	0	8	0	1	0	5	0	0
27560	0	0	9	6	5	0	0	1	9	0	0
27760	0	0	9	8	5	0	0	0	10	0	0
27961	0	0	3	0	4	0	0	0	5	0	0
28161	0	0	7	1	6	0	0	1	12	0	0
28361	0	0	10	7	10	0	0	1	6	0	0
28567	0	0	11	5	2	0	0	0	14	0	0
28767	0	0	18	8	4	0	0	0	14	0	0
28967	0	0	2	1	3	0	0	0	4	0	0
29168	0	0	8	1	5	0	0	0	12	0	0
29368	0	0	5	0	4	0	0	0	1	0	0
29569	0	0	4	0	3	0	0	0	2	0	0
29769	0	0	2	0	6	0	0	0	0	0	0
29969	0	0	0	0	4	0	0	0	1	0	0
30169	0	0	0	0	3	0	0	0	0	0	0
30369	0	0	0	0	2	0	0	0	0	0	0
30570	0	0	0	0	8	0	0	0	0	0	0
30770	0	0	0	0	4	0	0	0	0	0	0
30990	0	0	0	0	3	0	0	0	0	0	0
31190	0	0	0	0	1	0	0	0	0	0	0
31390	0	0	0	0	4	0	0	0	0	0	0
31590	0	0	0	0	2	0	0	0	0	0	0
31790	0	0	0	0	4	0	0	0	0	0	0
31991	0	0	0	0	0	0	0	0	0	0	0
32191	0	0	0	0	2	0	0	0	0	0	0
32391	0	0	0	0	0	0	0	0	0	0	0
32591	0	0	0	0	0	0	0	0	0	0	0
32791	0	0	0	0	0	0	0	0	0	0	0
32992	0	0	0	0	0	0	0	0	0	0	0
33192	0	0	0	0	0	0	0	0	0	0	0
33392	0	0	0	0	0	0	0	0	0	0	0
33592	0	0	0	0	0	0	0	0	0	0	0
33792	0	0	0	0	0	0	0	0	0	0	0
33992	0	0	0	0	0	0	0	0	0	0	0
34193	0	0	0	0	0	0	0	0	0	0	0
34393	0	0	0	0	0	0	0	0	0	0	0
34593	0	0	0	0	0	0	0	0	0	0	0
34793	0	0	0	0	0	0	0	0	0	0	0
34993	0	0	0	0	0	0	0	0	0	0	0
35194	0	0	0	0	0	0	0	0	0	0	0
35398	0	0	0	0	0	0	0	0	0	0	0
35598	0	0	0	0	0	0	0	0	0	0	0
35798	0	0	0	0	0	0	0	0	0	0	0
35998	0	0	0	0	0	0	0	0	0	0	0
36199	0	0	0	0	0	0	0	0	0	0	0
36399	0	0	0	0	0	0	0	0	0	0	0
36599	0	0	0	0	0	0	0	0	0	0	0
36799	0	0	0	0	0	0	0	0	0	0	0
37000	0	0	0	0	0	0	0	0	0	0	0
37200	0	0	0	0	0	0	0	0	0	0	0
37400	0	0	0	0	0	0	0	0	0	0	0
37600	0	0	0	0	0	0	0	0	0	0	0
37800	0	0	0	0	0	0	0	0	0	0	0
38001	0	0	0	0	0	0	0	0	0	0	0
38201	0	0	0	0	0	0	0	0	0	0	0
38401	0	0	0	0	0	0	0	0	0	0	0
38601	0	0	0	0	0	0	0	0	0	0	0
38803	0	0	0	0	0	0	0	0	0	0	0
39008	0	0	0	0	0	0	0	0	0	0	0
39208	0	0	0	0	0	0	0	0	0	0	0
39408	0	0	0	0	0	0	0	0	0	0	0
39610	0	0	0	0	0	0	0	0	0	0	0
39810	0	0	0	0	0	0	0	0	0	0	0
