% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-0	ReplicaIOSnd-1	ReqManExec	pendingCReqs	pendingProposals	alpha
10211	0	0	0	1	0	0	0	0	0	0	0
10411	0	0	0	2	0	0	0	0	1	0	1
10611	0	0	0	1	1	0	0	0	0	0	1
10811	1	0	0	1	0	0	0	0	0	0	0
11011	0	0	4	2	0	0	0	0	0	0	0
11212	0	0	7	8	3	0	0	0	5	1	0
11412	0	0	3	6	6	0	0	0	10	0	0
11612	0	0	6	6	11	0	0	1	12	0	0
11812	0	0	8	8	6	0	0	0	13	0	0
12012	0	0	9	4	8	0	0	0	12	1	1
12283	0	0	8	6	7	0	0	0	8	0	0
12483	0	0	8	10	6	0	0	1	11	0	0
12735	0	0	9	1	13	0	0	0	13	1	0
12963	0	0	2	6	6	0	0	0	12	0	0
13163	0	0	8	6	5	0	0	0	8	0	0
13363	2	0	9	5	9	0	0	0	10	0	0
13563	0	0	7	6	4	0	0	0	8	0	0
13764	4	0	11	10	8	0	0	0	10	0	0
13964	0	0	12	7	8	0	0	0	11	0	0
14164	0	0	13	9	6	0	0	0	9	0	1
14364	1	0	11	10	9	0	0	0	10	0	0
14564	0	0	12	9	5	0	0	0	11	0	0
14765	0	0	1	4	4	0	0	0	12	0	0
14965	0	0	15	5	8	0	0	0	12	0	0
15165	0	0	5	2	3	0	0	0	10	1	0
15367	0	0	10	6	5	0	0	0	7	0	1
15567	0	0	4	4	3	0	0	0	6	0	0
15767	0	0	11	11	12	0	0	1	12	0	0
15967	0	0	3	6	8	0	0	0	11	0	1
16168	0	0	9	4	5	0	0	0	9	0	1
16368	0	0	0	6	6	0	0	0	12	0	0
16568	0	0	5	10	13	0	0	0	10	0	0
16768	0	0	4	7	9	0	0	0	9	0	0
16968	0	0	10	7	8	0	0	0	7	0	1
17168	0	0	11	10	7	0	0	1	9	1	0
17368	0	0	5	4	8	0	0	0	9	0	1
17569	0	0	4	5	9	0	0	0	9	0	0
17769	0	0	9	4	11	0	0	0	5	0	0
17969	0	0	5	5	4	0	0	0	12	0	0
18170	2	0	8	9	4	0	0	0	10	1	0
18370	2	0	6	3	6	0	0	0	10	0	0
18570	2	0	2	2	5	0	0	0	9	0	1
18771	0	0	6	3	3	0	0	0	8	0	0
18971	0	0	8	6	4	0	0	0	7	0	0
19171	0	0	3	2	4	0	0	0	6	0	1
19372	0	0	4	11	10	1	0	0	11	0	0
19572	0	0	2	1	7	0	0	0	12	0	0
19772	0	0	3	2	6	0	0	0	11	0	0
19972	0	0	10	4	9	0	0	0	12	0	1
20173	0	0	8	11	8	0	0	0	10	1	1
20373	0	0	8	11	8	0	0	0	10	1	1
20573	0	0	11	10	9	0	0	0	10	0	0
20773	0	0	3	5	7	1	0	0	11	0	1
20974	1	0	7	5	7	0	0	0	9	0	0
21174	0	0	1	9	9	0	0	0	8	0	0
21374	0	0	0	3	5	0	0	0	8	0	0
21575	5	0	5	2	4	0	0	0	9	0	0
21775	0	0	6	3	3	0	0	0	9	0	0
21975	0	0	3	6	5	0	0	0	7	0	0
22175	0	0	6	3	5	0	0	0	6	0	1
22375	0	0	5	5	3	0	0	0	3	1	0
22575	0	0	11	7	5	0	0	1	8	0	0
22775	0	0	14	16	12	0	0	1	9	0	0
22975	0	0	7	7	5	0	0	0	12	0	0
23185	0	0	5	3	6	0	0	0	9	0	0
23388	0	0	0	3	3	0	0	0	4	0	0
23589	1	0	3	6	4	0	0	0	6	0	0
23789	0	0	9	2	4	0	0	0	9	0	1
23989	0	0	1	6	5	0	0	0	11	0	1
24190	0	0	5	3	4	0	0	0	8	0	0
24390	0	0	0	2	4	0	0	0	6	0	0
24590	0	0	4	0	5	0	0	0	6	0	0
24790	0	0	9	3	8	0	0	1	10	0	0
24990	0	0	8	3	5	0	0	0	6	0	0
25190	0	0	4	0	4	0	0	0	8	0	0
25391	0	0	15	2	9	0	0	0	6	0	1
25592	0	0	4	6	12	0	0	1	9	0	0
25792	1	0	3	5	8	0	0	0	10	0	0
25992	0	0	9	5	7	0	0	0	12	0	0
26192	0	0	12	1	8	0	0	1	9	0	0
26392	0	0	7	1	6	0	0	1	8	0	1
26592	0	0	10	7	10	0	0	0	6	0	0
26797	0	0	1	0	3	0	0	0	13	0	0
26997	0	0	6	5	5	0	0	0	7	0	1
27197	0	0	1	1	3	0	0	1	4	0	0
27398	0	0	6	1	7	0	0	1	10	0	0
27598	0	0	5	0	3	0	0	0	7	0	0
27799	0	0	3	0	3	0	0	0	7	0	0
27999	0	0	2	0	6	0	0	0	4	0	0
28199	0	0	0	0	8	0	0	0	5	0	0
28399	0	0	0	0	6	0	0	0	6	0	0
28599	0	0	0	0	3	0	0	0	3	0	0
28799	0	0	0	0	8	0	0	0	4	0	0
29000	0	0	0	0	4	0	0	0	3	0	0
29213	0	0	0	0	8	0	0	0	4	0	1
29413	0	0	0	0	1	0	0	0	2	0	0
29613	0	0	0	0	1	0	0	0	2	0	0
29814	0	0	0	0	1	0	0	0	11	0	0
30014	0	0	0	0	5	0	0	0	7	0	0
30215	0	0	0	0	6	0	0	1	7	0	0
30416	0	0	0	0	4	0	0	0	5	0	0
30617	0	0	0	0	0	0	0	0	1	0	0
30817	0	0	0	0	2	0	0	0	3	0	1
31018	0	0	0	0	2	0	0	0	1	0	1
31218	0	0	0	0	0	0	0	0	0	0	0
31418	0	0	0	0	0	0	0	0	0	0	0
31618	0	0	0	0	0	0	0	0	0	0	0
31818	0	0	0	0	0	0	0	0	0	0	0
32018	0	0	0	0	0	0	0	0	0	0	0
32219	0	0	0	0	0	0	0	0	0	0	0
32419	0	0	0	0	0	0	0	0	0	0	0
32620	0	0	0	0	0	0	0	0	0	0	0
32820	0	0	0	0	0	0	0	0	0	0	0
33020	0	0	0	0	0	0	0	0	0	0	0
33220	0	0	0	0	0	0	0	0	0	0	0
33421	0	0	0	0	0	0	0	0	0	0	0
33628	0	0	0	0	0	0	0	0	0	0	0
33828	0	0	0	0	0	0	0	0	0	0	0
34028	0	0	0	0	0	0	0	0	0	0	0
34228	0	0	0	0	0	0	0	0	0	0	0
34429	0	0	0	0	0	0	0	0	0	0	0
34629	0	0	0	0	0	0	0	0	0	0	0
34829	0	0	0	0	0	0	0	0	0	0	0
35029	0	0	0	0	0	0	0	0	0	0	0
35230	0	0	0	0	0	0	0	0	0	0	0
35430	0	0	0	0	0	0	0	0	0	0	0
35630	0	0	0	0	0	0	0	0	0	0	0
35830	0	0	0	0	0	0	0	0	0	0	0
36030	0	0	0	0	0	0	0	0	0	0	0
36231	0	0	0	0	0	0	0	0	0	0	0
36431	0	0	0	0	0	0	0	0	0	0	0
