% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-0	ReplicaIOSnd-2	ReqManExec	pendingCReqs	pendingProposals	alpha
10207	0	0	0	0	0	0	0	0	0	0	0
10407	0	0	0	0	0	0	0	0	0	0	0
10607	0	0	0	0	0	0	0	0	0	0	0
10812	0	0	0	1	0	0	0	0	0	0	0
11012	0	0	0	1	0	0	0	0	0	0	0
11212	0	0	0	2	0	0	0	0	2	0	0
11412	0	0	0	1	1	0	0	0	1	0	0
11612	0	0	0	1	1	0	0	0	1	0	0
11812	0	0	4	3	0	0	0	0	2	0	1
12013	0	0	0	2	0	0	0	0	5	0	0
12213	0	0	3	8	0	0	0	0	8	0	0
12413	0	0	6	13	6	0	0	0	9	0	0
12613	0	0	8	9	6	1	1	0	10	0	0
12813	0	0	13	13	5	0	0	1	12	0	0
13015	0	0	9	10	3	0	0	0	9	0	0
13221	0	0	11	7	4	0	0	0	9	0	1
13430	0	0	6	10	2	0	0	0	12	0	0
13709	0	0	16	12	11	0	0	0	12	0	0
13909	0	0	2	7	6	0	0	0	6	0	0
14110	0	0	7	6	4	0	0	0	5	0	0
14310	0	0	11	9	8	0	0	1	10	0	0
14510	0	0	15	11	4	0	0	0	9	0	0
14710	0	0	14	6	4	0	0	1	8	0	0
14910	0	0	10	9	7	0	0	0	10	0	0
15111	0	0	9	8	4	0	0	1	9	0	0
15311	0	0	8	7	7	0	0	0	9	0	0
15511	0	0	10	9	4	0	0	0	10	0	0
15711	0	0	12	11	3	0	0	0	9	0	0
15911	0	0	6	8	3	0	0	0	9	0	0
16111	0	0	12	8	3	0	0	0	8	0	0
16311	0	0	13	8	2	1	1	0	9	0	0
16518	0	0	2	7	7	0	0	1	10	0	0
16719	0	0	7	11	11	0	0	0	12	0	0
16919	0	0	11	9	7	0	0	0	10	0	1
17119	0	1	9	5	3	0	0	0	8	0	0
17320	0	0	6	3	3	0	0	0	4	0	0
17520	0	0	9	14	14	0	0	0	8	0	0
17720	0	0	5	7	5	0	0	0	4	0	0
17920	0	0	6	7	6	0	0	1	10	0	0
18120	0	0	9	6	2	0	0	0	5	0	0
18322	0	0	5	7	3	0	1	0	9	0	0
18523	0	0	5	8	1	0	0	0	9	0	0
18723	0	0	5	4	4	0	0	0	1	0	0
18923	0	0	8	8	4	0	0	0	9	0	0
19123	0	0	5	4	3	0	0	0	5	0	0
19323	0	0	10	4	3	0	0	0	4	0	0
19523	0	0	8	5	5	0	0	0	5	0	0
19723	0	0	5	2	2	0	0	0	3	0	0
19923	0	0	10	8	4	0	0	0	5	0	0
20123	0	0	0	7	6	0	0	0	10	0	0
20323	0	0	7	9	7	0	0	0	4	0	0
20523	0	0	6	9	5	0	0	0	10	0	0
20723	0	0	10	8	8	0	0	0	9	0	0
20923	0	0	4	3	5	0	0	0	8	0	0
21124	0	0	12	9	4	0	0	0	5	0	0
21324	0	0	12	9	4	0	0	0	10	0	1
21524	0	0	4	8	5	0	0	0	2	0	0
21724	0	0	4	5	4	0	0	0	8	0	0
21925	0	0	9	10	5	0	0	0	9	0	0
22125	0	0	1	6	9	0	0	0	6	0	0
22325	0	0	8	7	6	0	0	0	8	0	0
22525	0	0	9	9	4	0	0	0	7	0	0
22725	0	0	14	10	4	0	0	0	11	0	0
22925	0	0	1	2	4	0	0	0	3	0	0
23126	0	0	4	3	5	0	0	0	4	0	1
23326	0	0	6	5	3	0	0	0	5	0	0
23526	0	0	4	6	3	0	0	0	7	0	0
23727	0	0	1	0	0	0	0	0	1	0	0
23927	0	0	6	6	4	0	0	0	8	0	0
24131	0	0	6	3	6	0	0	0	7	0	0
24332	0	0	1	2	3	0	0	0	8	0	0
24532	0	0	0	8	3	0	0	0	9	0	0
24732	0	0	2	2	2	0	0	0	3	0	0
24932	0	0	1	6	4	0	0	1	4	0	0
25132	0	0	9	7	5	0	0	0	5	0	0
25332	0	0	1	4	4	0	0	0	6	0	0
25533	0	0	1	1	5	0	0	0	3	0	0
25735	0	0	2	2	1	0	0	0	7	0	0
25936	0	0	1	1	2	0	0	0	2	0	0
26136	0	0	4	3	2	0	0	0	5	0	0
26336	0	0	10	8	4	0	0	0	3	0	0
26537	0	0	3	0	8	0	0	0	0	0	1
26738	0	0	8	7	6	0	0	1	11	0	0
26938	0	0	7	8	4	0	0	0	9	0	0
27138	0	0	1	0	4	0	0	0	0	0	0
27339	0	0	6	1	6	0	0	0	6	0	1
