% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-1	ReplicaIOSnd-2	ReqManExec	pendingCReqs	pendingProposals	alpha
10205	0	0	3290	1017	0	0	0	1	628	0	0
10405	0	0	3321	1037	0	0	0	0	654	0	0
10605	0	0	3443	1062	0	0	0	0	637	0	0
10805	0	0	3542	1151	0	0	0	0	605	0	0
11005	0	0	3614	1174	0	0	0	0	609	0	0
11205	0	0	3709	1231	0	0	0	0	589	0	0
11405	0	0	3824	1239	0	2	0	0	625	0	0
11605	0	0	3949	1249	0	0	0	0	617	0	0
11806	0	0	4027	1250	0	0	0	0	583	0	1
12006	0	0	4108	1256	0	0	0	1	645	0	0
12207	0	0	4253	1296	0	0	0	0	615	0	0
12407	0	0	4406	1308	0	0	0	0	644	0	0
12608	0	0	4502	1314	0	1	0	0	635	0	0
12808	0	0	4561	1314	0	0	0	0	674	0	0
13008	0	0	4707	1315	0	20	0	1	668	0	0
13208	0	0	4812	1316	0	0	0	0	651	0	0
13408	0	0	4975	1316	0	0	0	0	723	0	0
13608	0	0	5130	1316	0	0	0	0	725	0	0
13809	0	0	5239	1316	0	0	0	1	777	0	0
14009	0	0	5370	1316	0	0	0	0	845	0	0
14209	0	5	5548	1316	0	0	0	0	862	0	1
14409	0	1	5705	1316	0	0	0	0	910	0	0
14609	0	0	5804	1316	0	0	0	0	870	0	0
14810	0	0	5842	1316	0	0	0	1	875	0	0
15010	0	0	5900	1316	0	0	0	0	702	0	0
15210	0	7	6109	1316	0	0	0	0	814	0	0
15410	0	0	6208	1316	0	0	0	1	773	0	0
15610	0	0	6364	1316	0	0	0	0	737	0	0
15810	0	0	6534	1316	0	0	0	0	729	0	1
16010	0	0	6706	1316	0	0	0	0	732	0	0
16212	0	2	6791	1316	0	0	0	1	771	0	0
16412	0	0	6929	1316	0	0	0	1	734	0	0
16613	0	0	7058	1316	0	0	0	0	747	0	1
16813	0	0	7139	1316	0	0	0	1	602	0	0
17013	0	0	7264	1316	0	0	0	0	603	0	0
17213	0	0	7430	1316	0	0	0	0	533	0	0
17413	0	0	7577	1316	0	0	0	1	540	0	0
17613	0	0	7761	1316	0	0	0	0	568	0	0
17814	0	0	7821	1316	0	0	0	0	491	0	0
18014	0	0	7944	1316	0	0	0	0	464	0	0
18215	0	0	8109	1316	0	0	0	0	479	0	0
18415	0	3	8186	1316	0	0	0	1	429	0	0
18615	0	0	8286	1316	0	0	0	0	426	0	0
18815	0	0	8350	1316	0	0	0	0	381	0	0
19015	0	0	8398	1316	0	0	0	0	322	0	0
19218	0	0	8433	1316	0	0	0	0	313	0	0
19418	0	1	8452	1316	0	0	0	0	241	0	0
19618	0	0	8500	1316	0	0	0	0	216	0	0
19818	0	0	8513	1316	0	0	0	0	152	0	0
20053	0	0	8582	1316	0	0	0	0	142	0	0
20253	0	0	8630	1316	0	0	0	0	102	0	0
20453	0	0	8683	1316	0	0	0	0	21	0	0
20667	0	0	8684	1316	0	0	0	0	0	0	0
20867	0	0	8684	1316	0	0	0	0	0	0	0
21068	0	0	8684	1316	0	0	0	0	0	0	0
21268	0	0	8684	1316	0	0	0	0	0	0	0
21468	0	0	8684	1316	0	0	0	0	0	0	0
21668	0	0	8684	1316	0	0	0	0	0	0	0
21868	0	0	8684	1316	0	0	0	0	0	0	0
22069	0	0	8684	1316	0	0	0	0	0	0	0
22269	0	0	8684	1316	0	0	0	0	0	0	0
22469	0	0	8684	1316	0	0	0	0	0	0	0
